id	artist	level	popularity	followers	genre1	genre2	genre3	genre4	genre5
0K6DXvfMXmF7L4h0P7Ivva	Jack Rose	7	28	2865	drone folk	freak folk	new weird america
2WEGGlb0R1izEtTE5YTaTc	Chris Forsyth	7	21	1267	drone folk	experimental psych
5h6tKZX6V9AYYRbvsxZakW	Cian Nugent	7	26	973	drone folk	experimental psych
4krYRNHjKcETSEY2Ghf9Mo	Bendik	7	44	4361	norwegian indie	norwegian pop	norwegian rock
78NIlr2I6xuCIikdFlNmWN	Pow Pow	7	25	747	norwegian pop
66PoNlsQYggJcJrCQAIvtU	Razika	7	39	7953	norwegian indie	norwegian pop	norwegian rock
6m4hXPB2X1uP0prJM24OuD	Sandra Kolstad	7	18	1930	norwegian indie	norwegian pop
6oCou6MzsRgogILtNdxnnS	Cold Mailman	7	22	1522	norwegian indie	norwegian pop
60b43XXcJJOEI1x8HtpyRh	Krkeslv	7	40	8804	norwegian indie	norwegian pop	norwegian rock
6sVtsKPUjWlLH4sNbhoNF5	Team Me	7	36	18175	norwegian indie	norwegian pop	norwegian rock
4p35pLn1lRgqoVVsnqNZEK	Bugge Wesseltoft	7	47	16036	acid jazz	contemporary jazz	dark jazz	fourth world	indie jazz
54KCNI7URCrG6yjQK3Ukow	Susanne Sundfr	7	61	99134	metropopolis	norwegian indie	norwegian pop	norwegian rock
4zUpW8OD0YnE6hRmdVv1Go	Radka Toneff	7	31	3572	norwegian jazz	norwegian pop
0pGsKU60aKi7MK8rQENGwZ	Hanne Hukkelberg	7	36	3951
0zprAu7NrzRehc0Q0Jc7mL	Man Man	7	48	30834	freak folk	indie folk	indie pop	indie rock	neopsychedelic
0M5vczyq0haMlWk5NbjO55	Nick Diamonds	7	22	1003
5Z3IWpvwOvoaWodujHw7xh	Dan Deacon	7	46	37776	alternative dance	chamber pop	chillwave	dancepunk	freak folk
4UvhuGdFf75Cfan7lEU1J1	The Books	7	45	null	chamber pop	experimental rock	freak folk	indie folk	indie pop
5POYv55NRLzTlbt5GLeCjM	Talkdemonic	7	37	3345	portland indie
4UHzJP2iKVf0RhKIv7ZE2l	Black Moth Super Rainbow	7	45	37032	chillwave	dancepunk	experimental rock	freak folk	indie rock
1s5mUpjVtK0XAScRqlErSE	Drop Nineteens	7	32	2981	c86	dream pop	lofi	noise pop	nu gaze
0Sd7X8SxWV0AyDLbvd4uEu	Swervedriver	7	36	11071	alternative pop	alternative rock	dream pop	gbvfi	indie rock
3sWLSYm3MFYosc4AZhwajg	Ringo Deathstarr	7	35	10779	alternative rock	austindie	dream pop	garage psych	indie dream pop
3Q5JOuj2Zs59ujPp1njIWS	Film School	7	30	3691	dream pop	noise pop	nu gaze	shoegaze	slow core
7bcbShaqKdcyjnmv4Ix8j6	St. Vincent	7	58	238428	alternative dance	alternative rock	antifolk	chamber pop	chillwave
64l9cD8tQscYZCGRLlNm3f	AkronFamily	7	40	12816	chamber pop	experimental rock	freak folk	indie folk	indie pop
10tysauSA5JATqniBDu2Ed	The Dodos	7	45	44184	bay area indie	chamber pop	folkpop	freak folk	indie folk
4WxjrOJGIngO2hJnlCeK7f	Here We Go Magic	7	45	27547	brooklyn indie	chamber pop	chamber psych	chillwave	dream pop
